ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
107893,,0,1171,2756,4674,0,3,0,0
100660,,0,1013,2758,4674,0,4,0,0
103005,,0,1064,2758,4674,0,1,0,0
104567,,0,1096,2758,4674,0,2,0,0
106308,,0,1136,2758,4674,0,3,0,0
109053,,0,1198,2758,4674,0,4,0,0
102958,,0,1063,2759,4674,0,1,0,0
104403,,0,1093,2759,4674,0,2,0,0
102452,,0,1052,2760,4674,0,3,0,0
102500,,0,1053,2760,4674,0,4,0,0
103365,,0,1072,2760,4674,0,1,0,0
107597,,0,1163,2760,4674,0,2,0,0
103262,,0,1070,2761,4674,0,3,0,0
104249,,0,1090,2761,4674,0,4,0,0
105376,,0,1114,2761,4674,0,1,0,0
107426,,0,1159,2761,4674,0,2,0,0
101011,,0,1021,2762,4674,0,3,0,0
102912,,0,1062,2762,4674,0,4,0,0
100967,,0,1020,2763,4674,0,3,0,0
