ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
102758,,0,1059,1159,4677,0,2,0,0
108903,,0,1194,1159,4677,0,3,0,0
102267,,0,1048,1160,4677,0,4,0,0
103089,,0,1066,1160,4677,0,1,0,0
105919,,0,1127,1160,4677,0,2,0,0
100367,,0,1007,1161,4677,0,3,0,0
100875,,0,1018,1161,4677,0,4,0,0
103554,,0,1076,1162,4677,0,1,0,0
108434,,0,1183,1162,4677,0,2,0,0
101268,,0,1026,1163,4677,0,3,0,0
105966,,0,1128,1163,4677,0,4,0,0
108101,,0,1175,1163,4677,0,1,0,0
108772,,0,1191,1163,4677,0,2,0,0
100278,,0,1005,1164,4677,0,3,0,0
101768,,0,1037,1164,4677,0,4,0,0
105461,,0,1116,1164,4677,0,1,0,0
105505,,0,1117,1164,4677,0,2,0,0
105545,,0,1118,1164,4677,0,3,0,0
106007,,0,1129,1164,4677,0,4,0,0
108517,,0,1185,1164,4677,0,1,0,0
103590,,0,1077,1165,4677,0,2,0,0
101497,,0,1031,2750,4677,0,3,0,0
104663,,0,1098,2750,4677,0,4,0,0
106977,,0,1150,2750,4677,0,1,0,0
107022,,0,1151,2750,4677,0,2,0,0
108013,,0,1173,2750,4677,0,3,0,0
105173,,0,1110,2753,4677,0,4,0,0
106715,,0,1145,2753,4677,0,1,0,0
107290,,0,1156,2753,4677,0,2,0,0
107819,,0,1169,2753,4677,0,3,0,0
100494,,0,1010,2754,4677,0,4,0,0
101960,,0,1041,2754,4677,0,1,0,0
102054,,0,1043,2754,4677,0,2,0,0
102812,,0,1060,2754,4677,0,3,0,0
102858,,0,1061,2754,4677,0,4,0,0
103008,,0,1064,2754,4677,0,1,0,0
104300,,0,1091,2754,4677,0,2,0,0
104411,,0,1093,2754,4677,0,3,0,0
105232,,0,1111,2754,4677,0,4,0,0
107234,,0,1155,2754,4677,0,1,0,0
102913,,0,1062,2755,4677,0,2,0,0
104197,,0,1089,2755,4677,0,3,0,0
105288,,0,1112,2755,4677,0,4,0,0
105379,,0,1114,2755,4677,0,1,0,0
106817,,0,1147,2755,4677,0,2,0,0
107386,,0,1158,2755,4677,0,3,0,0
100609,,0,1012,2758,4677,0,4,0,0
100969,,0,1020,2758,4677,0,1,0,0
104033,,0,1086,2758,4677,0,2,0,0
104255,,0,1090,2758,4677,0,3,0,0
105334,,0,1113,2758,4677,0,4,0,0
106268,,0,1135,2758,4677,0,1,0,0
106575,,0,1142,2758,4677,0,2,0,0
106759,,0,1146,2758,4677,0,3,0,0
106918,,0,1149,2758,4677,0,4,0,0
109022,,0,1197,2758,4677,0,1,0,0
101591,,0,1033,2759,4677,0,2,0,0
102104,,0,1044,2759,4677,0,3,0,0
106619,,0,1143,2759,4677,0,4,0,0
102554,,0,1054,2760,4677,0,1,0,0
102962,,0,1063,2760,4677,0,2,0,0
103731,,0,1080,2760,4677,0,3,0,0
104093,,0,1087,2760,4677,0,4,0,0
104510,,0,1095,2760,4677,0,1,0,0
106471,,0,1140,2760,4677,0,2,0,0
107432,,0,1159,2760,4677,0,3,0,0
106429,,0,1139,2761,4677,0,4,0,0
107904,,0,1171,2761,4677,0,1,0,0
101072,,0,1022,2762,4677,0,2,0,0
101177,,0,1024,2762,4677,0,3,0,0
102006,,0,1042,2762,4677,0,4,0,0
102354,,0,1050,2762,4677,0,1,0,0
103778,,0,1081,2762,4677,0,2,0,0
104137,,0,1088,2762,4677,0,3,0,0
104347,,0,1092,2762,4677,0,4,0,0
104764,,0,1100,2762,4677,0,1,0,0
107744,,0,1167,2762,4677,0,2,0,0
101016,,0,1021,2763,4677,0,3,0,0
101124,,0,1023,2763,4677,0,4,0,0
102458,,0,1052,2763,4677,0,1,0,0
103941,,0,1084,2763,4677,0,2,0,0
103983,,0,1085,2763,4677,0,3,0,0
104980,,0,1105,2763,4677,0,4,0,0
106863,,0,1148,2763,4677,0,1,0,0
107525,,0,1161,2763,4677,0,2,0,0
109055,,0,1198,2763,4677,0,3,0,0
