ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier,
505,More Field Bosses,0,7,755,4677,0,4,0,0
541,More Field Bosses,0,8,756,4666,0,2,0,0
543,More Field Bosses,0,8,760,4652,0,1,0,0
544,More Field Bosses,0,8,755,4658,0,1,0,0
545,More Field Bosses,0,8,763,4653,0,3,0,0
546,More Field Bosses,0,8,758,4667,0,3,0,0
547,More Field Bosses,0,8,750,4677,0,1,0,0
548,More Field Bosses,0,8,754,4657,0,3,0,0
549,More Field Bosses,0,8,759,4669,0,3,0,0
550,More Field Bosses,0,8,762,4671,0,1,0,0
551,More Field Bosses,0,8,761,4655,0,2,0,0
552,More Field Bosses,0,8,753,4651,0,1,0,0
636,More Field Bosses,0,9,756,4654,0,2,0,0
638,More Field Bosses,0,9,755,4658,0,2,0,0
639,More Field Bosses,0,9,754,4666,0,1,0,0
640,More Field Bosses,0,9,759,4667,0,1,0,0
641,More Field Bosses,0,9,763,4663,0,1,0,0
642,More Field Bosses,0,9,760,4651,0,6,0,0
643,More Field Bosses,0,9,753,4677,0,1,0,0
644,More Field Bosses,0,9,750,4671,0,1,0,0
645,More Field Bosses,0,9,762,4672,0,3,0,0
646,More Field Bosses,0,9,758,4662,0,8,0,0
647,More Field Bosses,0,9,761,4655,0,1,0,0
683,More Field Bosses,0,10,756,4652,0,4,0,0
685,More Field Bosses,0,10,761,4654,0,4,0,0
686,More Field Bosses,0,10,754,4653,0,3,0,0
687,More Field Bosses,0,10,750,4666,0,1,0,0
688,More Field Bosses,0,10,763,4674,0,4,0,0
689,More Field Bosses,0,10,753,4672,0,3,0,0
690,More Field Bosses,0,10,758,4657,0,3,0,0
691,More Field Bosses,0,10,762,4671,0,2,0,0
692,More Field Bosses,0,10,760,4551,0,2,0,0
693,More Field Bosses,0,10,755,4677,0,1,0,0
694,More Field Bosses,0,10,759,4655,0,1,0,0
779,More Field Bosses,0,11,756,4666,0,3,0,0
781,More Field Bosses,0,11,759,4664,0,3,0,0
782,More Field Bosses,0,11,755,4658,0,3,0,0
783,More Field Bosses,0,11,753,4668,0,2,0,0
784,More Field Bosses,0,11,760,4663,0,3,0,0
785,More Field Bosses,0,11,750,4551,0,2,0,0
786,More Field Bosses,0,11,761,4657,0,2,0,0
787,More Field Bosses,0,11,763,4655,0,3,0,0
788,More Field Bosses,0,11,754,4662,0,8,0,0
789,More Field Bosses,0,11,762,4651,0,2,0,0
790,More Field Bosses,0,11,758,4669,0,4,0,0
825,More Field Bosses,0,12,756,4674,0,1,0,0
827,More Field Bosses,0,12,755,4664,0,3,0,0
828,More Field Bosses,0,12,760,4666,0,3,0,0
829,More Field Bosses,0,12,754,4668,0,1,0,0
830,More Field Bosses,0,12,759,4658,0,4,0,0
831,More Field Bosses,0,12,761,4669,0,4,0,0
832,More Field Bosses,0,12,763,4655,0,1,0,0
833,More Field Bosses,0,12,750,4672,0,1,0,0
834,More Field Bosses,0,12,758,4651,0,6,0,0
835,More Field Bosses,0,12,753,4659,0,2,0,0
836,More Field Bosses,0,12,762,4665,0,1,0,0
872,More Field Bosses,0,13,756,4667,0,1,0,0
874,More Field Bosses,0,13,760,4663,0,4,0,0
875,More Field Bosses,0,13,755,4668,0,2,0,0
876,More Field Bosses,0,13,753,4658,0,1,0,0
877,More Field Bosses,0,13,762,4664,0,3,0,0
878,More Field Bosses,0,13,758,4655,0,1,0,0
879,More Field Bosses,0,13,761,4671,0,4,0,0
880,More Field Bosses,0,13,750,4662,0,1,0,0
881,More Field Bosses,0,13,763,4672,0,4,0,0
882,More Field Bosses,0,13,754,4659,0,1,0,0
883,More Field Bosses,0,13,759,4665,0,1,0,0
919,More Field Bosses,0,14,756,4674,0,2,0,0
921,More Field Bosses,0,14,758,4668,0,1,0,0
922,More Field Bosses,0,14,755,4664,0,1,0,0
923,More Field Bosses,0,14,753,4654,0,4,0,0
924,More Field Bosses,0,14,762,4652,0,4,0,0
925,More Field Bosses,0,14,763,4657,0,3,0,0
926,More Field Bosses,0,14,754,4655,0,2,0,0
927,More Field Bosses,0,14,760,4669,0,4,0,0
928,More Field Bosses,0,14,750,4659,0,2,0,0
929,More Field Bosses,0,14,759,4677,0,3,0,0
930,More Field Bosses,0,14,761,4665,0,1,0,0
967,More Field Bosses,0,15,756,4663,0,2,0,0
969,More Field Bosses,0,15,763,4667,0,1,0,0
970,More Field Bosses,0,15,750,4658,0,1,0,0
971,More Field Bosses,0,15,754,4654,0,3,0,0
972,More Field Bosses,0,15,761,4674,0,4,0,0
973,More Field Bosses,0,15,760,4677,0,4,0,0
974,More Field Bosses,0,15,753,4651,0,2,0,0
975,More Field Bosses,0,15,759,4671,0,3,0,0
976,More Field Bosses,0,15,755,4662,0,8,0,0
977,More Field Bosses,0,15,762,4665,0,2,0,0
978,More Field Bosses,0,15,758,4655,0,4,0,0
1015,More Field Bosses,0,16,756,4668,0,3,0,0
1017,More Field Bosses,0,16,759,4674,0,1,0,0
1018,More Field Bosses,0,16,762,4652,0,1,0,0
1019,More Field Bosses,0,16,754,4667,0,3,0,0
1020,More Field Bosses,0,16,760,4666,0,4,0,0
1021,More Field Bosses,0,16,763,4651,0,6,0,0
1022,More Field Bosses,0,16,755,4551,0,1,0,0
1023,More Field Bosses,0,16,761,4671,0,2,0,0
1024,More Field Bosses,0,16,753,4655,0,1,0,0
1025,More Field Bosses,0,16,758,4659,0,2,0,0
1026,More Field Bosses,0,16,750,4657,0,2,0,0
1061,More Field Bosses,0,17,756,4664,0,3,0,0
1063,More Field Bosses,0,17,753,4652,0,4,0,0
1064,More Field Bosses,0,17,761,4654,0,1,0,0
1065,More Field Bosses,0,17,758,4667,0,1,0,0
1066,More Field Bosses,0,17,755,4658,0,4,0,0
1067,More Field Bosses,0,17,759,4659,0,2,0,0
1068,More Field Bosses,0,17,763,4662,0,7,0,0
1069,More Field Bosses,0,17,760,4665,0,2,0,0
1070,More Field Bosses,0,17,750,4671,0,2,0,0
1071,More Field Bosses,0,17,754,4669,0,2,0,0
1072,More Field Bosses,0,17,762,4677,0,1,0,0
1109,More Field Bosses,0,18,756,4666,0,4,0,0
1111,More Field Bosses,0,18,763,4663,0,2,0,0
1112,More Field Bosses,0,18,761,4668,0,2,0,0
1113,More Field Bosses,0,18,754,4658,0,4,0,0
1114,More Field Bosses,0,18,750,4667,0,3,0,0
1115,More Field Bosses,0,18,759,4671,0,4,0,0
1116,More Field Bosses,0,18,755,4657,0,1,0,0
1117,More Field Bosses,0,18,762,4659,0,2,0,0
1118,More Field Bosses,0,18,753,4677,0,2,0,0
1119,More Field Bosses,0,18,760,4551,0,3,0,0
1120,More Field Bosses,0,18,758,4655,0,1,0,0
1155,More Field Bosses,0,19,756,4668,0,1,0,0
1157,More Field Bosses,0,19,750,4667,0,1,0,0
1158,More Field Bosses,0,19,760,4653,0,3,0,0
1159,More Field Bosses,0,19,763,4663,0,3,0,0
1160,More Field Bosses,0,19,754,4658,0,1,0,0
1161,More Field Bosses,0,19,761,4662,0,7,0,0
1162,More Field Bosses,0,19,755,4665,0,2,0,0
1163,More Field Bosses,0,19,762,4651,0,6,0,0
1164,More Field Bosses,0,19,758,4657,0,1,0,0
1165,More Field Bosses,0,19,753,4655,0,4,0,0
1166,More Field Bosses,0,19,759,4551,0,1,0,0
1200,More Field Bosses,0,20,756,4654,0,3,0,0
1202,More Field Bosses,0,20,762,4668,0,1,0,0
1203,More Field Bosses,0,20,761,4652,0,4,0,0
1204,More Field Bosses,0,20,755,4667,0,1,0,0
1205,More Field Bosses,0,20,760,4665,0,3,0,0
1206,More Field Bosses,0,20,763,4551,0,2,0,0
1207,More Field Bosses,0,20,750,4657,0,3,0,0
1268,More Field Bosses,0,21,756,4667,0,2,0,0
1270,More Field Bosses,0,21,763,4652,0,2,0,0
1271,More Field Bosses,0,21,755,4666,0,2,0,0
1272,More Field Bosses,0,21,760,4659,0,1,0,0
1273,More Field Bosses,0,21,761,4672,0,1,0,0
1274,More Field Bosses,0,21,762,4658,0,4,0,0
1275,More Field Bosses,0,21,750,4671,0,3,0,0
1301,More Field Bosses,0,22,756,4668,0,2,0,0
1303,More Field Bosses,0,22,763,4664,0,3,0,0
1304,More Field Bosses,0,22,755,4674,0,1,0,0
1305,More Field Bosses,0,22,760,4652,0,2,0,0
1306,More Field Bosses,0,22,761,4657,0,3,0,0
1307,More Field Bosses,0,22,762,4551,0,2,0,0
1308,More Field Bosses,0,22,750,4662,0,7,0,0
1335,More Field Bosses,0,23,756,4663,0,1,0,0
1337,More Field Bosses,0,23,761,4653,0,1,0,0
1338,More Field Bosses,0,23,762,4654,0,1,0,0
1339,More Field Bosses,0,23,755,4658,0,1,0,0
1340,More Field Bosses,0,23,763,4669,0,1,0,0
1341,More Field Bosses,0,23,760,4657,0,3,0,0
1342,More Field Bosses,0,23,750,4671,0,4,0,0
1370,More Field Bosses,0,24,756,4668,0,3,0,0
1372,More Field Bosses,0,24,762,4664,0,1,0,0
1373,More Field Bosses,0,24,755,4656,0,3,0,0
1374,More Field Bosses,0,24,760,4674,0,1,0,0
1375,More Field Bosses,0,24,750,4551,0,3,0,0
1376,More Field Bosses,0,24,763,4662,0,8,0,0
1377,More Field Bosses,0,24,761,4659,0,2,0,0
1403,More Field Bosses,0,25,756,4666,0,1,0,0
1405,More Field Bosses,0,25,762,4658,0,1,0,0
1406,More Field Bosses,0,25,753,4674,0,2,0,0
1407,More Field Bosses,0,25,755,4664,0,2,0,0
1408,More Field Bosses,0,25,763,4659,0,1,0,0
1409,More Field Bosses,0,25,754,4657,0,1,0,0
1410,More Field Bosses,0,25,750,4551,0,1,0,0
1436,More Field Bosses,0,26,756,4664,0,1,0,0
1438,More Field Bosses,0,26,753,4674,0,3,0,0
1439,More Field Bosses,0,26,763,4667,0,2,0,0
1440,More Field Bosses,0,26,750,4652,0,4,0,0
1441,More Field Bosses,0,26,755,4657,0,2,0,0
1442,More Field Bosses,0,26,762,4671,0,3,0,0
1443,More Field Bosses,0,26,754,4662,0,4,0,0
1470,More Field Bosses,0,27,756,4664,0,2,0,0
1472,More Field Bosses,0,27,753,4663,0,1,0,0
1473,More Field Bosses,0,27,750,4666,0,4,0,0
1474,More Field Bosses,0,27,763,4656,0,3,0,0
1475,More Field Bosses,0,27,762,4651,0,1,0,0
1476,More Field Bosses,0,27,754,4669,0,3,0,0
1477,More Field Bosses,0,27,755,4665,0,1,0,0
1503,More Field Bosses,0,28,756,4674,0,3,0,0
1505,More Field Bosses,0,28,755,4653,0,3,0,0
1506,More Field Bosses,0,28,754,4667,0,1,0,0
1507,More Field Bosses,0,28,763,4663,0,4,0,0
1508,More Field Bosses,0,28,762,4657,0,2,0,0
1509,More Field Bosses,0,28,750,4671,0,1,0,0
1510,More Field Bosses,0,28,753,4655,0,1,0,0
1569,More Field Bosses,0,29,756,4667,0,3,0,0
1571,More Field Bosses,0,29,753,4663,0,2,0,0
1572,More Field Bosses,0,29,750,4658,0,2,0,0
1573,More Field Bosses,0,29,763,4652,0,3,0,0
1574,More Field Bosses,0,29,762,4651,0,3,0,0
1575,More Field Bosses,0,29,754,4659,0,2,0,0
1576,More Field Bosses,0,29,755,4551,0,2,0,0
1602,More Field Bosses,0,30,756,4654,0,4,0,0
1604,More Field Bosses,0,30,320,4667,0,1,0,0
1605,More Field Bosses,0,30,317,4663,0,4,0,0
1606,More Field Bosses,0,30,322,4653,0,1,0,0
1607,More Field Bosses,0,30,318,4656,0,3,0,0
1608,More Field Bosses,0,30,315,4668,0,3,0,0
1609,More Field Bosses,0,30,309,4664,0,1,0,0
1610,More Field Bosses,0,30,760,4666,0,1,0,0
1611,More Field Bosses,0,30,754,4658,0,2,0,0
1612,More Field Bosses,0,30,759,4662,0,7,0,0
1613,More Field Bosses,0,30,755,4671,0,2,0,0
1614,More Field Bosses,0,30,753,4651,0,6,0,0
1615,More Field Bosses,0,30,761,4655,0,3,0,0
1616,More Field Bosses,0,30,758,4672,0,2,0,0
1617,More Field Bosses,0,30,750,4657,0,1,0,0
1648,More Field Bosses,0,31,756,4674,0,4,0,0
1650,More Field Bosses,0,31,317,4656,0,1,0,0
1651,More Field Bosses,0,31,320,4666,0,2,0,0
1652,More Field Bosses,0,31,322,4667,0,3,0,0
1653,More Field Bosses,0,31,316,4652,1,4,0,0
1654,More Field Bosses,0,31,318,4668,0,2,0,0
1655,More Field Bosses,0,31,309,4664,0,2,0,0
1656,More Field Bosses,0,31,755,4652,0,4,0,0
1657,More Field Bosses,0,31,759,4653,0,3,0,0
1658,More Field Bosses,0,31,750,4665,0,1,0,0
1659,More Field Bosses,0,31,761,4672,0,2,0,0
1660,More Field Bosses,0,31,754,4662,0,7,0,0
1661,More Field Bosses,0,31,760,4551,0,1,0,0
1662,More Field Bosses,0,31,753,4671,0,4,0,0
1663,More Field Bosses,0,31,758,4669,0,1,0,0
1695,More Field Bosses,0,32,756,4666,0,2,0,0
1697,More Field Bosses,0,32,316,4668,0,2,0,0
1698,More Field Bosses,0,32,322,4653,1,2,0,0
1699,More Field Bosses,0,32,317,4667,0,2,0,0
1700,More Field Bosses,0,32,320,4654,0,1,0,0
1701,More Field Bosses,0,32,309,4663,0,1,0,0
1702,More Field Bosses,0,32,318,4664,0,1,0,0
1703,More Field Bosses,0,32,759,4674,0,2,0,0
1704,More Field Bosses,0,32,753,4652,0,1,0,0
1705,More Field Bosses,0,32,760,4551,0,2,0,0
1706,More Field Bosses,0,32,754,4651,0,2,0,0
1707,More Field Bosses,0,32,750,4665,0,2,0,0
1708,More Field Bosses,0,32,761,4657,0,1,0,0
1709,More Field Bosses,0,32,755,4672,0,1,0,0
1710,More Field Bosses,0,32,758,4662,0,3,0,0
1740,More Field Bosses,0,33,756,4654,0,1,0,0
1742,More Field Bosses,0,33,320,4653,0,3,0,0
1743,More Field Bosses,0,33,315,4667,0,3,0,0
1744,More Field Bosses,0,33,319,4663,0,2,0,0
1745,More Field Bosses,0,33,318,4668,0,3,0,0
1746,More Field Bosses,0,33,316,4652,0,1,0,0
1747,More Field Bosses,0,33,309,4666,0,1,0,0
1748,More Field Bosses,0,33,759,4674,0,3,0,0
1749,More Field Bosses,0,33,754,4656,0,3,0,0
1750,More Field Bosses,0,33,750,4551,0,1,0,0
1751,More Field Bosses,0,33,753,4662,0,7,0,0
1752,More Field Bosses,0,33,758,4671,0,4,0,0
1753,More Field Bosses,0,33,760,4669,0,1,0,0
1754,More Field Bosses,0,33,761,4655,0,1,0,0
1755,More Field Bosses,0,33,755,4672,0,2,0,0
1818,More Field Bosses,0,34,756,4674,0,1,0,0
1820,More Field Bosses,0,34,318,4654,0,1,0,0
1821,More Field Bosses,0,34,322,4663,0,1,0,0
1822,More Field Bosses,0,34,316,4664,0,2,0,0
1823,More Field Bosses,0,34,309,4667,0,1,0,0
1824,More Field Bosses,0,34,319,4652,0,4,0,0
1825,More Field Bosses,0,34,317,4666,0,3,0,0
1826,More Field Bosses,0,34,754,4658,0,3,0,0
1827,More Field Bosses,0,34,759,4668,0,2,0,0
1828,More Field Bosses,0,34,758,4665,0,2,0,0
1829,More Field Bosses,0,34,761,4651,0,1,0,0
1830,More Field Bosses,0,34,755,4671,0,3,0,0
1831,More Field Bosses,0,34,753,4551,0,1,0,0
1832,More Field Bosses,0,34,750,4672,0,3,0,0
1833,More Field Bosses,0,34,760,4659,0,2,0,0
1864,More Field Bosses,0,35,760,4667,0,2,0,0
1865,More Field Bosses,0,35,754,4658,0,4,0,0
1866,More Field Bosses,0,35,763,4663,0,1,0,0
1867,More Field Bosses,0,35,758,4551,0,3,0,0
1868,More Field Bosses,0,35,753,4651,0,1,0,0
1869,More Field Bosses,0,35,761,4672,0,3,0,0
1870,More Field Bosses,0,35,762,4669,0,4,0,0
1871,More Field Bosses,0,35,759,4657,0,2,0,0
1927,More Field Bosses,0,36,753,4653,0,2,0,0
1928,More Field Bosses,0,36,762,4668,0,2,0,0
1929,More Field Bosses,0,36,761,4663,0,4,0,0
1930,More Field Bosses,0,36,758,4657,0,2,0,0
1931,More Field Bosses,0,36,763,4665,0,3,0,0
1932,More Field Bosses,0,36,760,4662,0,7,0,0
1933,More Field Bosses,0,36,754,4659,0,3,0,0
1934,More Field Bosses,0,36,759,4669,0,4,0,0
1964,More Field Bosses,0,37,760,4651,0,1,0,0
1965,More Field Bosses,0,37,758,4664,0,1,0,0
1966,More Field Bosses,0,37,753,4674,0,4,0,0
1967,More Field Bosses,0,37,761,4658,0,3,0,0
1968,More Field Bosses,0,37,754,4671,0,3,0,0
1969,More Field Bosses,0,37,763,4669,0,2,0,0
1970,More Field Bosses,0,37,759,4672,0,1,0,0
1971,More Field Bosses,0,37,762,4665,0,3,0,0
1998,More Field Bosses,0,38,759,4656,0,2,0,0
1999,More Field Bosses,0,38,762,4674,0,1,0,0
2000,More Field Bosses,0,38,753,4652,0,2,0,0
2001,More Field Bosses,0,38,761,4551,0,3,0,0
2002,More Field Bosses,0,38,763,4651,0,1,0,0
2003,More Field Bosses,0,38,758,4665,0,3,0,0
2004,More Field Bosses,0,38,760,4657,0,1,0,0
2005,More Field Bosses,0,38,754,4671,0,4,0,0
2033,More Field Bosses,0,39,760,4657,0,2,0,0
2034,More Field Bosses,0,39,762,4664,0,2,0,0
2035,More Field Bosses,0,39,759,4653,0,1,0,0
2036,More Field Bosses,0,39,761,4551,0,1,0,0
2037,More Field Bosses,0,39,754,4658,0,1,0,0
2038,More Field Bosses,0,39,763,4671,0,3,0,0
2039,More Field Bosses,0,39,753,4655,0,2,0,0
2040,More Field Bosses,0,39,758,4669,0,2,0,0
2072,More Field Bosses,0,40,756,4674,0,2,0,0
2074,More Field Bosses,0,40,750,4663,0,4,0,0
2075,More Field Bosses,0,40,761,4667,0,1,0,0
2076,More Field Bosses,0,40,753,4664,0,2,0,0
2077,More Field Bosses,0,40,763,4668,0,1,0,0
2078,More Field Bosses,0,40,762,4655,0,3,0,0
2079,More Field Bosses,0,40,754,4551,0,1,0,0
2080,More Field Bosses,0,40,760,4677,0,1,0,0
2081,More Field Bosses,0,40,759,4659,0,3,0,0
2082,More Field Bosses,0,40,755,4657,0,3,0,0
2083,More Field Bosses,0,40,758,4672,0,3,0,0
2119,More Field Bosses,0,41,756,4653,0,1,0,0
2121,More Field Bosses,0,41,763,4666,0,2,0,0
2122,More Field Bosses,0,41,760,4663,0,1,0,0
2123,More Field Bosses,0,41,758,4654,0,1,0,0
2124,More Field Bosses,0,41,753,4652,0,3,0,0
2125,More Field Bosses,0,41,754,4551,0,2,0,0
2126,More Field Bosses,0,41,750,4665,0,3,0,0
2127,More Field Bosses,0,41,762,4671,0,4,0,0
2128,More Field Bosses,0,41,761,4672,0,4,0,0
2129,More Field Bosses,0,41,759,4677,0,4,0,0
2130,More Field Bosses,0,41,755,4659,0,2,0,0
2166,More Field Bosses,0,42,756,4667,0,1,0,0
2168,More Field Bosses,0,42,759,4666,0,2,0,0
2169,More Field Bosses,0,42,760,4663,0,2,0,0
2170,More Field Bosses,0,42,763,4653,0,1,0,0
2171,More Field Bosses,0,42,753,4654,0,1,0,0
2172,More Field Bosses,0,42,758,4657,0,3,0,0
2173,More Field Bosses,0,42,762,4672,0,4,0,0
2174,More Field Bosses,0,42,750,4655,0,2,0,0
2175,More Field Bosses,0,42,761,4677,0,1,0,0
2176,More Field Bosses,0,42,755,4551,0,3,0,0
2177,More Field Bosses,0,42,754,4651,0,6,0,0
2213,More Field Bosses,0,43,756,4663,0,3,0,0
2215,More Field Bosses,0,43,760,4654,0,2,0,0
2216,More Field Bosses,0,43,763,4667,0,3,0,0
2217,More Field Bosses,0,43,755,4668,0,3,0,0
2218,More Field Bosses,0,43,754,4674,0,4,0,0
2219,More Field Bosses,0,43,759,4657,0,3,0,0
2220,More Field Bosses,0,43,762,4669,0,1,0,0
2221,More Field Bosses,0,43,753,4665,0,3,0,0
2222,More Field Bosses,0,43,750,4671,0,2,0,0
2223,More Field Bosses,0,43,761,4677,0,2,0,0
2224,More Field Bosses,0,43,758,4551,0,1,0,0
2268,More Field Bosses,0,44,756,4664,0,3,0,0
2270,More Field Bosses,0,44,762,4654,0,2,0,0
2271,More Field Bosses,0,44,760,4674,0,2,0,0
2272,More Field Bosses,0,44,754,4653,0,1,0,0
2273,More Field Bosses,0,44,759,4666,0,3,0,0
2274,More Field Bosses,0,44,753,4672,0,4,0,0
2275,More Field Bosses,0,44,750,4665,0,1,0,0
2276,More Field Bosses,0,44,758,4651,0,1,0,0
2277,More Field Bosses,0,44,761,4662,0,8,0,0
2278,More Field Bosses,0,44,763,4659,0,2,0,0
2279,More Field Bosses,0,44,755,4669,0,2,0,0
2315,More Field Bosses,0,45,756,4667,0,2,0,0
2317,More Field Bosses,0,45,754,4656,0,1,0,0
2318,More Field Bosses,0,45,760,4653,0,1,0,0
2319,More Field Bosses,0,45,750,4674,0,2,0,0
2320,More Field Bosses,0,45,762,4663,0,1,0,0
2321,More Field Bosses,0,45,761,4655,0,4,0,0
2322,More Field Bosses,0,45,758,4669,0,3,0,0
2323,More Field Bosses,0,45,755,4671,0,4,0,0
2324,More Field Bosses,0,45,753,4657,0,2,0,0
2325,More Field Bosses,0,45,763,4665,0,1,0,0
2326,More Field Bosses,0,45,759,4677,0,1,0,0
2370,More Field Bosses,0,46,756,4654,0,2,0,0
2372,More Field Bosses,0,46,759,4667,0,2,0,0
2373,More Field Bosses,0,46,763,4668,0,2,0,0
2374,More Field Bosses,0,46,753,4652,0,4,0,0
2375,More Field Bosses,0,46,760,4664,0,1,0,0
2376,More Field Bosses,0,46,755,4677,0,2,0,0
2377,More Field Bosses,0,46,754,4659,0,1,0,0
2378,More Field Bosses,0,46,762,4657,0,3,0,0
2379,More Field Bosses,0,46,761,4672,0,1,0,0
2380,More Field Bosses,0,46,758,4665,0,1,0,0
2381,More Field Bosses,0,46,750,4551,0,2,0,0
2418,More Field Bosses,0,47,756,4664,0,1,0,0
2420,More Field Bosses,0,47,750,4668,0,3,0,0
2421,More Field Bosses,0,47,760,4667,0,3,0,0
2422,More Field Bosses,0,47,759,4652,0,2,0,0
2423,More Field Bosses,0,47,753,4658,0,2,0,0
2424,More Field Bosses,0,47,754,4551,0,3,0,0
2425,More Field Bosses,0,47,761,4672,0,2,0,0
2426,More Field Bosses,0,47,755,4665,0,3,0,0
2427,More Field Bosses,0,47,762,4671,0,1,0,0
2428,More Field Bosses,0,47,758,4657,0,1,0,0
2429,More Field Bosses,0,47,763,4669,0,3,0,0
2466,More Field Bosses,0,48,756,4666,0,3,0,0
2468,More Field Bosses,0,48,755,4653,0,1,0,0
2469,More Field Bosses,0,48,753,4674,0,1,0,0
2470,More Field Bosses,0,48,761,4667,0,2,0,0
2471,More Field Bosses,0,48,762,4668,0,3,0,0
2472,More Field Bosses,0,48,759,4657,0,1,0,0
2473,More Field Bosses,0,48,750,4551,0,3,0,0
2474,More Field Bosses,0,48,763,4677,0,4,0,0
2475,More Field Bosses,0,48,760,4659,0,3,0,0
