ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
11093,,0,239,759,4664,0,2,0,0
11248,,0,242,759,4664,0,3,0,0
12038,,0,258,759,4664,0,1,0,0
12967,,0,281,759,4664,0,2,0,0
13416,,0,290,759,4664,0,3,0,0
2375,,0,46,760,4664,0,1,0,0
7228,,0,153,760,4664,0,2,0,0
8317,,0,176,760,4664,0,3,0,0
8903,,0,191,760,4664,0,1,0,0
11487,,0,247,760,4664,0,2,0,0
13568,,0,293,760,4664,0,3,0,0
5780,,0,123,761,4664,0,1,0,0
6206,,0,132,761,4664,0,2,0,0
11142,,0,240,761,4664,0,3,0,0
14579,,0,316,761,4664,0,1,0,0
259,,0,4,762,4664,0,2,0,0
877,,0,13,762,4664,0,3,0,0
1372,,0,24,762,4664,0,1,0,0
2034,,0,39,762,4664,0,2,0,0
2958,,0,58,762,4664,0,3,0,0
4895,,0,102,762,4664,0,1,0,0
4936,,0,103,762,4664,0,2,0,0
4972,,0,104,762,4664,0,3,0,0
5920,,0,126,762,4664,0,1,0,0
6590,,0,138,762,4664,0,2,0,0
7680,,0,163,762,4664,0,3,0,0
8501,,0,180,762,4664,0,1,0,0
9623,,0,206,762,4664,0,2,0,0
10119,,0,216,762,4664,0,3,0,0
11789,,0,253,762,4664,0,1,0,0
13154,,0,285,762,4664,0,2,0,0
1303,,0,22,763,4664,0,3,0,0
2758,,0,54,763,4664,0,1,0,0
7634,,0,162,763,4664,0,2,0,0
9274,,0,200,763,4664,0,3,0,0
10621,,0,228,763,4664,0,1,0,0
11731,,0,252,763,4664,0,2,0,0
12131,,0,260,763,4664,0,3,0,0
14257,,0,309,763,4664,0,1,0,0
101695,,0,1035,1103,4664,0,2,0,0
101779,,0,1037,1103,4664,0,3,0,0
102150,,0,1045,1103,4664,0,1,0,0
102275,,0,1048,1103,4664,0,2,0,0
108487,,0,1184,1103,4664,0,3,0,0
108529,,0,1185,1103,4664,0,1,0,0
105838,,0,1125,1155,4664,0,2,0,0
108229,,0,1178,1155,4664,0,3,0,0
102684,,0,1057,1156,4664,0,1,0,0
103052,,0,1065,1156,4664,0,2,0,0
105510,,0,1117,1156,4664,0,3,0,0
100285,,0,1005,1157,4664,0,1,0,0
100324,,0,1006,1157,4664,0,2,0,0
103597,,0,1077,1157,4664,0,3,0,0
105593,,0,1119,1157,4664,0,1,0,0
108863,,0,1193,1157,4664,0,2,0,0
101231,,0,1025,1159,4664,0,3,0,0
102187,,0,1046,1159,4664,0,1,0,0
105551,,0,1118,1159,4664,0,2,0,0
105718,,0,1122,1159,4664,0,3,0,0
105928,,0,1127,1159,4664,0,1,0,0
106182,,0,1133,1159,4664,0,2,0,0
106228,,0,1134,1159,4664,0,3,0,0
108566,,0,1186,1160,4664,0,1,0,0
100757,,0,1015,1161,4664,0,2,0,0
103183,,0,1068,1161,4664,0,3,0,0
103641,,0,1078,1161,4664,0,1,0,0
106008,,0,1129,1161,4664,0,2,0,0
108191,,0,1177,1161,4664,0,3,0,0
108362,,0,1181,1161,4664,0,1,0,0
108404,,0,1182,1161,4664,0,2,0,0
108610,,0,1187,1161,4664,0,3,0,0
100884,,0,1018,1162,4664,0,1,0,0
101359,,0,1028,1162,4664,0,2,0,0
101734,,0,1036,1162,4664,0,3,0,0
102311,,0,1049,1162,4664,0,1,0,0
102595,,0,1055,1162,4664,0,2,0,0
105423,,0,1115,1162,4664,0,3,0,0
105465,,0,1116,1162,4664,0,1,0,0
106092,,0,1131,1162,4664,0,2,0,0
106140,,0,1132,1162,4664,0,3,0,0
108782,,0,1191,1162,4664,0,1,0,0
108820,,0,1192,1162,4664,0,2,0,0
108908,,0,1194,1162,4664,0,3,0,0
103092,,0,1066,1163,4664,0,1,0,0
105638,,0,1120,1163,4664,0,2,0,0
108271,,0,1179,1163,4664,0,3,0,0
108737,,0,1190,1163,4664,0,1,0,0
102725,,0,1058,1164,4664,0,2,0,0
103516,,0,1075,1164,4664,0,3,0,0
108443,,0,1183,1164,4664,0,1,0,0
100410,,0,1008,1165,4664,0,2,0,0
101399,,0,1029,1165,4664,0,3,0,0
105219,,0,1111,2309,4664,0,1,0,0
105280,,0,1112,2317,4664,0,2,0,0
105370,,0,1114,2317,4664,0,3,0,0
107897,,0,1171,2322,4664,0,1,0,0
100602,,0,1012,2750,4664,0,2,0,0
101014,,0,1021,2750,4664,0,3,0,0
107816,,0,1169,2750,4664,0,1,0,0
100659,,0,1013,2753,4664,0,2,0,0
106613,,0,1143,2753,4664,0,3,0,0
106914,,0,1149,2753,4664,0,1,0,0
100965,,0,1020,2754,4664,0,2,0,0
104248,,0,1090,2754,4664,0,3,0,0
106861,,0,1148,2754,4664,0,1,0,0
107380,,0,1158,2754,4664,0,2,0,0
101489,,0,1031,2755,4664,0,3,0,0
105131,,0,1109,2755,4664,0,1,0,0
107225,,0,1155,2755,4664,0,2,0,0
102000,,0,1042,2756,4664,0,3,0,0
102094,,0,1044,2756,4664,0,1,0,0
103257,,0,1070,2756,4664,0,2,0,0
103314,,0,1071,2756,4664,0,3,0,0
103720,,0,1080,2756,4664,0,1,0,0
103883,,0,1083,2756,4664,0,2,0,0
104083,,0,1087,2756,4664,0,3,0,0
105161,,0,1110,2756,4664,0,1,0,0
105320,,0,1113,2756,4664,0,2,0,0
106658,,0,1144,2756,4664,0,3,0,0
106705,,0,1145,2756,4664,0,1,0,0
107167,,0,1154,2756,4664,0,2,0,0
107847,,0,1170,2756,4664,0,3,0,0
107947,,0,1172,2756,4664,0,1,0,0
106466,,0,1140,2758,4664,0,2,0,0
107067,,0,1152,2758,4664,0,3,0,0
107122,,0,1153,2758,4664,0,1,0,0
100189,,0,1003,2759,4664,0,2,0,0
100706,,0,1014,2759,4664,0,3,0,0
102405,,0,1051,2759,4664,0,1,0,0
104134,,0,1088,2759,4664,0,2,0,0
106424,,0,1139,2759,4664,0,3,0,0
106521,,0,1141,2759,4664,0,1,0,0
107284,,0,1156,2759,4664,0,2,0,0
102350,,0,1050,2760,4664,0,3,0,0
102805,,0,1060,2760,4664,0,1,0,0
103979,,0,1085,2761,4664,0,2,0,0
107331,,0,1157,2761,4664,0,3,0,0
102052,,0,1043,2762,4664,0,1,0,0
104298,,0,1091,2762,4664,0,2,0,0
104872,,0,1102,2762,4664,0,3,0,0
107019,,0,1151,2762,4664,0,1,0,0
107634,,0,1164,2762,4664,0,2,0,0
107665,,0,1165,2762,4664,0,3,0,0
100025,,0,1000,2763,4664,0,1,0,0
100548,,0,1011,2763,4664,0,2,0,0
101899,,0,1040,2763,4664,0,3,0,0
103772,,0,1081,2763,4664,0,1,0,0
104345,,0,1092,2763,4664,0,2,0,0
104907,,0,1103,2763,4664,0,3,0,0
