ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
5828,,0,124,758,4668,0,1,0,0
7227,,0,153,758,4668,0,2,0,0
10260,,0,219,758,4668,0,3,0,0
11583,,0,249,758,4668,0,1,0,0
1827,,0,34,759,4668,0,2,0,0
3681,,0,76,759,4668,0,3,0,0
9377,,0,202,759,4668,0,1,0,0
9679,,0,207,759,4668,0,2,0,0
12843,,0,278,759,4668,0,3,0,0
3932,,0,82,760,4668,0,1,0,0
3985,,0,83,760,4668,0,2,0,0
4081,,0,85,760,4668,0,3,0,0
5333,,0,113,760,4668,0,1,0,0
8645,,0,184,760,4668,0,2,0,0
9199,,0,198,760,4668,0,3,0,0
9324,,0,201,760,4668,0,1,0,0
10986,,0,236,760,4668,0,2,0,0
12879,,0,279,760,4668,0,3,0,0
14656,,0,318,760,4668,0,1,0,0
1112,,0,18,761,4668,0,2,0,0
2904,,0,57,761,4668,0,3,0,0
3056,,0,60,761,4668,0,1,0,0
4971,,0,104,761,4668,0,2,0,0
5671,,0,121,761,4668,0,3,0,0
6061,,0,129,761,4668,0,1,0,0
7347,,0,156,761,4668,0,2,0,0
8018,,0,170,761,4668,0,3,0,0
8857,,0,190,761,4668,0,1,0,0
11937,,0,256,761,4668,0,2,0,0
13671,,0,295,761,4668,0,3,0,0
1202,,0,20,762,4668,0,1,0,0
1928,,0,36,762,4668,0,2,0,0
2471,,0,48,762,4668,0,3,0,0
6759,,0,141,762,4668,0,1,0,0
7969,,0,169,762,4668,0,2,0,0
8364,,0,177,762,4668,0,3,0,0
8786,,0,188,762,4668,0,1,0,0
9727,,0,208,762,4668,0,2,0,0
11339,,0,244,762,4668,0,3,0,0
13370,,0,289,762,4668,0,1,0,0
13972,,0,301,762,4668,0,2,0,0
117,,0,1,763,4668,0,3,0,0
2077,,0,40,763,4668,0,1,0,0
2373,,0,46,763,4668,0,2,0,0
4035,,0,84,763,4668,0,3,0,0
5724,,0,122,763,4668,0,1,0,0
6018,,0,128,763,4668,0,2,0,0
9434,,0,203,763,4668,0,3,0,0
9483,,0,204,763,4668,0,1,0,0
11441,,0,246,763,4668,0,2,0,0
11537,,0,248,763,4668,0,3,0,0
12919,,0,280,763,4668,0,1,0,0
13012,,0,282,763,4668,0,2,0,0
14577,,0,316,763,4668,0,3,0,0
102732,,0,1058,1103,4668,0,1,0,0
103099,,0,1066,1103,4668,0,2,0,0
103601,,0,1077,1103,4668,0,3,0,0
106016,,0,1129,1103,4668,0,1,0,0
106144,,0,1132,1103,4668,0,2,0,0
106232,,0,1134,1103,4668,0,3,0,0
108110,,0,1175,1103,4668,0,1,0,0
108744,,0,1190,1103,4668,0,2,0,0
108870,,0,1193,1103,4668,0,3,0,0
100842,,0,1017,1155,4668,0,1,0,0
102146,,0,1045,1155,4668,0,2,0,0
108698,,0,1189,1155,4668,0,3,0,0
100800,,0,1016,1156,4668,0,1,0,0
101817,,0,1038,1156,4668,0,2,0,0
105636,,0,1120,1156,4668,0,3,0,0
108523,,0,1185,1156,4668,0,1,0,0
108652,,0,1188,1156,4668,0,2,0,0
108821,,0,1192,1156,4668,0,3,0,0
100284,,0,1005,1159,4668,0,1,0,0
103679,,0,1079,1159,4668,0,2,0,0
105592,,0,1119,1159,4668,0,3,0,0
100922,,0,1019,1161,4668,0,1,0,0
100369,,0,1007,1162,4668,0,2,0,0
103223,,0,1069,1162,4668,0,3,0,0
105717,,0,1122,1162,4668,0,1,0,0
105926,,0,1127,1162,4668,0,2,0,0
108360,,0,1181,1162,4668,0,3,0,0
108611,,0,1187,1162,4668,0,1,0,0
106051,,0,1130,1163,4668,0,2,0,0
108483,,0,1184,1164,4668,0,3,0,0
102229,,0,1047,1165,4668,0,1,0,0
107854,,0,1170,2309,4668,0,2,0,0
105163,,0,1110,2315,4668,0,3,0,0
107898,,0,1171,2315,4668,0,1,0,0
105278,,0,1112,2322,4668,0,2,0,0
107949,,0,1172,2322,4668,0,3,0,0
108007,,0,1173,2322,4668,0,1,0,0
104190,,0,1089,2750,4668,0,2,0,0
104762,,0,1100,2750,4668,0,3,0,0
101492,,0,1031,2753,4668,0,1,0,0
106566,,0,1142,2753,4668,0,2,0,0
100603,,0,1012,2754,4668,0,3,0,0
101641,,0,1034,2754,4668,0,1,0,0
104449,,0,1094,2754,4668,0,2,0,0
104661,,0,1098,2754,4668,0,3,0,0
107698,,0,1166,2754,4668,0,1,0,0
100191,,0,1003,2755,4668,0,2,0,0
102501,,0,1053,2755,4668,0,3,0,0
102807,,0,1060,2755,4668,0,1,0,0
103364,,0,1072,2755,4668,0,2,0,0
104085,,0,1087,2755,4668,0,3,0,0
104346,,0,1092,2755,4668,0,1,0,0
104909,,0,1103,2755,4668,0,2,0,0
100080,,0,1001,2756,4668,0,3,0,0
101581,,0,1033,2756,4668,0,1,0,0
102047,,0,1043,2756,4668,0,2,0,0
103001,,0,1064,2756,4668,0,3,0,0
103465,,0,1074,2756,4668,0,1,0,0
103768,,0,1081,2756,4668,0,2,0,0
103930,,0,1084,2756,4668,0,3,0,0
104025,,0,1086,2756,4668,0,1,0,0
105017,,0,1106,2756,4668,0,2,0,0
105217,,0,1111,2756,4668,0,3,0,0
105368,,0,1114,2756,4668,0,1,0,0
106968,,0,1150,2756,4668,0,2,0,0
107015,,0,1151,2756,4668,0,3,0,0
107281,,0,1156,2756,4668,0,1,0,0
107424,,0,1159,2756,4668,0,2,0,0
107780,,0,1168,2756,4668,0,3,0,0
101900,,0,1040,2758,4668,0,1,0,0
102852,,0,1061,2758,4668,0,2,0,0
106378,,0,1138,2759,4668,0,3,0,0
107066,,0,1152,2759,4668,0,1,0,0
108058,,0,1174,2759,4668,0,2,0,0
100024,,0,1000,2760,4668,0,3,0,0
101116,,0,1023,2760,4668,0,1,0,0
101174,,0,1024,2760,4668,0,2,0,0
102408,,0,1051,2760,4668,0,3,0,0
106708,,0,1145,2760,4668,0,1,0,0
103316,,0,1071,2761,4668,0,2,0,0
104135,,0,1088,2761,4668,0,3,0,0
104719,,0,1099,2761,4668,0,1,0,0
107381,,0,1158,2761,4668,0,2,0,0
107564,,0,1162,2761,4668,0,3,0,0
100707,,0,1014,2762,4668,0,1,0,0
101538,,0,1032,2762,4668,0,2,0,0
103722,,0,1080,2762,4668,0,3,0,0
103981,,0,1085,2762,4668,0,1,0,0
106344,,0,1137,2762,4668,0,2,0,0
109052,,0,1198,2762,4668,0,3,0,0
100235,,0,1004,2763,4668,0,1,0,0
100661,,0,1013,2763,4668,0,2,0,0
106307,,0,1136,2763,4668,0,3,0,0
107598,,0,1163,2763,4668,0,3,0,0
