ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
5623,,0,120,762,4663,0,4,0,0
6968,,0,147,762,4663,0,1,0,0
7410,,0,157,762,4663,0,2,0,0
7489,,0,159,762,4663,0,3,0,0
8214,,0,174,762,4663,0,4,0,0
8644,,0,184,762,4663,0,1,0,0
8743,,0,187,762,4663,0,2,0,0
9576,,0,205,762,4663,0,3,0,0
9916,,0,212,762,4663,0,4,0,0
13259,,0,287,762,4663,0,1,0,0
14622,,0,317,762,4663,0,2,0,0
23,,0,0,763,4663,0,3,0,0
166,,0,2,763,4663,0,4,0,0
641,,0,9,763,4663,0,1,0,0
1111,,0,18,763,4663,0,2,0,0
1159,,0,19,763,4663,0,3,0,0
1507,,0,28,763,4663,0,4,0,0
1866,,0,35,763,4663,0,1,0,0
2704,,0,53,763,4663,0,2,0,0
3343,,0,68,763,4663,0,3,0,0
4860,,0,101,763,4663,0,4,0,0
5825,,0,124,763,4663,0,1,0,0
5968,,0,127,763,4663,0,2,0,0
6494,,0,137,763,4663,0,3,0,0
7043,,0,149,763,4663,0,4,0,0
8610,,0,183,763,4663,0,1,0,0
9866,,0,211,763,4663,0,2,0,0
12393,,0,267,763,4663,0,3,0,0
101238,,0,1025,1103,4663,0,4,0,0
101822,,0,1038,1103,4663,0,1,0,0
103522,,0,1075,1103,4663,0,2,0,0
105974,,0,1128,1103,4663,0,3,0,0
108786,,0,1191,1103,4663,0,4,0,0
108912,,0,1194,1103,4663,0,1,0,0
102683,,0,1057,1155,4663,0,2,0,0
108272,,0,1179,1155,4663,0,3,0,0
100925,,0,1019,1156,4663,0,4,0,0
103138,,0,1067,1156,4663,0,1,0,0
105553,,0,1118,1156,4663,0,2,0,0
100449,,0,1009,1157,4663,0,3,0,0
103639,,0,1078,1157,4663,0,4,0,0
108655,,0,1188,1157,4663,0,1,0,0
108739,,0,1190,1157,4663,0,2,0,0
100368,,0,1007,1159,4663,0,3,0,0
102596,,0,1055,1159,4663,0,4,0,0
105422,,0,1115,1159,4663,0,1,0,0
105508,,0,1117,1159,4663,0,2,0,0
105883,,0,1126,1159,4663,0,3,0,0
108105,,0,1175,1159,4663,0,4,0,0
101859,,0,1039,1160,4663,0,1,0,0
103182,,0,1068,1160,4663,0,2,0,0
100802,,0,1016,1161,4663,0,3,0,0
101357,,0,1028,1161,4663,0,4,0,0
105841,,0,1125,1161,4663,0,1,0,0
105929,,0,1127,1161,4663,0,2,0,0
106054,,0,1130,1161,4663,0,3,0,0
101273,,0,1026,1162,4663,0,4,0,0
105798,,0,1124,1162,4663,0,1,0,0
100326,,0,1006,1163,4663,0,2,0,0
100286,,0,1005,1165,4663,0,3,0,0
101772,,0,1037,1165,4663,0,4,0,0
103681,,0,1079,1165,4663,0,1,0,0
105591,,0,1119,1165,4663,0,2,0,0
108188,,0,1177,1165,4663,0,3,0,0
105322,,0,1113,2315,4663,0,4,0,0
107952,,0,1172,2315,4663,0,1,0,0
108008,,0,1173,2316,4663,0,2,0,0
105371,,0,1114,2319,4663,0,3,0,0
108053,,0,1174,2319,4663,0,4,0,0
105221,,0,1111,2320,4663,0,1,0,0
101586,,0,1033,2750,4663,0,2,0,0
103003,,0,1064,2750,4663,0,3,0,0
104029,,0,1086,2750,4663,0,4,0,0
104829,,0,1101,2750,4663,0,1,0,0
105170,,0,1110,2750,4663,0,2,0,0
107121,,0,1153,2750,4663,0,3,0,0
107382,,0,1158,2750,4663,0,4,0,0
100026,,0,1000,2753,4663,0,1,0,0
102349,,0,1050,2753,4663,0,2,0,0
104251,,0,1090,2753,4663,0,3,0,0
104566,,0,1096,2753,4663,0,4,0,0
105021,,0,1106,2753,4663,0,1,0,0
103770,,0,1081,2754,4663,0,2,0,0
103830,,0,1082,2754,4663,0,3,0,0
105282,,0,1112,2754,4663,0,4,0,0
107283,,0,1156,2754,4663,0,1,0,0
100130,,0,1002,2755,4663,0,2,0,0
105053,,0,1107,2755,4663,0,3,0,0
101170,,0,1024,2756,4663,0,4,0,0
101534,,0,1032,2756,4663,0,1,0,0
101896,,0,1040,2756,4663,0,2,0,0
102403,,0,1051,2756,4663,0,3,0,0
104714,,0,1099,2756,4663,0,4,0,0
106752,,0,1146,2756,4663,0,1,0,0
101958,,0,1041,2758,4663,0,2,0,0
103934,,0,1084,2758,4663,0,3,0,0
106615,,0,1143,2758,4663,0,4,0,0
107172,,0,1154,2758,4663,0,1,0,0
107332,,0,1157,2758,4663,0,2,0,0
107902,,0,1171,2758,4663,0,3,0,0
103319,,0,1071,2759,4663,0,4,0,0
108974,,0,1196,2759,4663,0,1,0,0
100083,,0,1001,2760,4663,0,2,0,0
100709,,0,1014,2760,4663,0,3,0,0
103420,,0,1073,2760,4663,0,4,0,0
100236,,0,1004,2761,4663,0,1,0,0
102003,,0,1042,2761,4663,0,2,0,0
106569,,0,1142,2761,4663,0,3,0,0
109051,,0,1198,2761,4663,0,4,0,0
103468,,0,1074,2762,4663,0,1,0,0
106464,,0,1140,2762,4663,0,2,0,0
107521,,0,1161,2762,4663,0,3,0,0
109087,,0,1199,2762,4663,0,4,0,0
100604,,0,1012,2763,4663,0,1,0,0
104612,,0,1097,2763,4663,0,2,0,0
104659,,0,1098,2763,4663,0,3,0,0
104760,,0,1100,2763,4663,0,4,0,0
