ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
6158,,0,131,761,4653,0,3,0,0
8534,,0,181,761,4653,0,1,0,0
10694,,0,230,761,4653,0,2,0,0
11386,,0,245,761,4653,0,3,0,0
2563,,0,50,762,4653,0,1,0,0
3161,,0,63,762,4653,0,2,0,0
3268,,0,66,762,4653,0,3,0,0
3302,,0,67,762,4653,0,1,0,0
4080,,0,85,762,4653,0,2,0,0
5502,,0,117,762,4653,0,3,0,0
7311,,0,155,762,4653,0,1,0,0
8065,,0,171,762,4653,0,2,0,0
8819,,0,189,762,4653,0,3,0,0
10062,,0,215,762,4653,0,1,0,0
10338,,0,221,762,4653,0,2,0,0
10406,,0,223,762,4653,0,3,0,0
11490,,0,247,762,4653,0,1,0,0
12174,,0,261,762,4653,0,2,0,0
545,,0,8,763,4653,0,3,0,0
2170,,0,42,763,4653,0,1,0,0
3236,,0,65,763,4653,0,2,0,0
3716,,0,77,763,4653,0,3,0,0
6936,,0,146,763,4653,0,1,0,0
8017,,0,170,763,4653,0,2,0,0
8678,,0,185,763,4653,0,3,0,0
9819,,0,210,763,4653,0,1,0,0
11058,,0,238,763,4653,0,2,0,0
100760,,0,1015,1103,4653,0,3,0,0
100805,,0,1016,1103,4653,0,1,0,0
101319,,0,1027,1103,4653,0,2,0,0
101405,,0,1029,1103,4653,0,3,0,0
103186,,0,1068,1103,4653,0,1,0,0
103644,,0,1078,1103,4653,0,2,0,0
105470,,0,1116,1103,4653,0,3,0,0
105684,,0,1121,1103,4653,0,1,0,0
105725,,0,1122,1103,4653,0,2,0,0
105763,,0,1123,1103,4653,0,3,0,0
106098,,0,1131,1103,4653,0,1,0,0
108234,,0,1178,1103,4653,0,2,0,0
106227,,0,1134,1155,4653,0,3,0,0
108819,,0,1192,1155,4653,0,1,0,0
103682,,0,1079,1156,4653,0,2,0,0
105425,,0,1115,1156,4653,0,3,0,0
100881,,0,1018,1157,4653,0,1,0,0
103518,,0,1075,1157,4653,0,2,0,0
105800,,0,1124,1157,4653,0,3,0,0
105839,,0,1125,1157,4653,0,1,0,0
105969,,0,1128,1157,4653,0,2,0,0
108273,,0,1179,1157,4653,0,3,0,0
108484,,0,1184,1157,4653,0,1,0,0
108905,,0,1194,1157,4653,0,2,0,0
102310,,0,1049,1159,4653,0,3,0,0
103556,,0,1076,1159,4653,0,1,0,0
101233,,0,1025,1161,4653,0,2,0,0
102724,,0,1058,1161,4653,0,3,0,0
103139,,0,1067,1161,4653,0,1,0,0
103222,,0,1069,1161,4653,0,2,0,0
106184,,0,1133,1161,4653,0,3,0,0
101858,,0,1039,1162,4653,0,1,0,0
101689,,0,1035,1163,4653,0,2,0,0
108318,,0,1180,1163,4653,0,3,0,0
102597,,0,1055,1165,4653,0,1,0,0
105552,,0,1118,1165,4653,0,2,0,0
106052,,0,1130,1165,4653,0,3,0,0
108006,,0,1173,2315,4653,0,1,0,0
107899,,0,1171,2318,4653,0,2,0,0
108056,,0,1174,2318,4653,0,3,0,0
105277,,0,1112,2320,4653,0,1,0,0
105374,,0,1114,2320,4653,0,2,0,0
105165,,0,1110,2322,4653,0,3,0,0
105325,,0,1113,2322,4653,0,1,0,0
107850,,0,1170,2322,4653,0,2,0,0
101069,,0,1022,2750,4653,0,3,0,0
107481,,0,1160,2750,4653,0,1,0,0
102547,,0,1054,2753,4653,0,2,0,0
103887,,0,1083,2753,4653,0,3,0,0
105097,,0,1108,2753,4653,0,1,0,0
107428,,0,1159,2753,4653,0,2,0,0
107739,,0,1167,2753,4653,0,3,0,0
103724,,0,1080,2754,4653,0,1,0,0
105019,,0,1106,2754,4653,0,2,0,0
100027,,0,1000,2755,4653,0,3,0,0
100964,,0,1020,2755,4653,0,1,0,0
101173,,0,1024,2755,4653,0,2,0,0
101585,,0,1033,2755,4653,0,3,0,0
102853,,0,1061,2755,4653,0,1,0,0
104828,,0,1101,2755,4653,0,2,0,0
100233,,0,1004,2756,4653,0,3,0,0
100486,,0,1010,2756,4653,0,1,0,0
101440,,0,1030,2756,4653,0,2,0,0
102497,,0,1053,2756,4653,0,3,0,0
102802,,0,1060,2756,4653,0,1,0,0
104188,,0,1089,2756,4653,0,2,0,0
104246,,0,1090,2756,4653,0,3,0,0
104294,,0,1091,2756,4653,0,1,0,0
104562,,0,1096,2756,4653,0,2,0,0
104870,,0,1102,2756,4653,0,3,0,0
105129,,0,1109,2756,4653,0,1,0,0
104507,,0,1095,2758,4653,0,2,0,0
106814,,0,1147,2758,4653,0,3,0,0
101644,,0,1034,2759,4653,0,1,0,0
102004,,0,1042,2759,4653,0,2,0,0
106970,,0,1150,2759,4653,0,3,0,0
107228,,0,1155,2759,4653,0,1,0,0
101490,,0,1031,2760,4653,0,2,0,0
103829,,0,1082,2760,4653,0,3,0,0
106860,,0,1148,2760,4653,0,1,0,0
107065,,0,1152,2760,4653,0,2,0,0
100605,,0,1012,2761,4653,0,3,0,0
101898,,0,1040,2761,4653,0,1,0,0
104761,,0,1100,2761,4653,0,2,0,0
107171,,0,1154,2761,4653,0,3,0,0
102097,,0,1044,2762,4653,0,1,0,0
102406,,0,1051,2762,4653,0,2,0,0
106568,,0,1142,2762,4653,0,3,0,0
