ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
105713,,0,1122,1164,4662,0,2,0,0
108097,,0,1175,1164,4662,0,7,0,0
108223,,0,1178,1164,4662,0,8,0,0
108265,,0,1179,1164,4662,0,3,0,0
108650,,0,1188,1164,4662,0,7,0,0
103091,,0,1066,1165,4662,0,8,0,0
108355,,0,1181,1165,4662,0,4,0,0
108435,,0,1183,1165,4662,0,7,0,0
108522,,0,1185,1165,4662,0,8,0,0
102457,,0,1052,2750,4662,0,5,0,0
103890,,0,1083,2750,4662,0,7,0,0
104090,,0,1087,2750,4662,0,8,0,0
107338,,0,1157,2750,4662,0,6,0,0
100973,,0,1020,2753,4662,0,7,0,0
101018,,0,1021,2753,4662,0,8,0,0
101545,,0,1032,2753,4662,0,1,0,0
102811,,0,1060,2753,4662,0,7,0,0
103267,,0,1070,2753,4662,0,8,0,0
104457,,0,1094,2753,4662,0,2,0,0
105229,,0,1111,2753,4662,0,7,0,0
105285,,0,1112,2753,4662,0,8,0,0
107176,,0,1154,2753,4662,0,3,0,0
101178,,0,1024,2754,4662,0,7,0,0
102916,,0,1062,2754,4662,0,8,0,0
102960,,0,1063,2754,4662,0,4,0,0
103940,,0,1084,2754,4662,0,7,0,0
104035,,0,1086,2754,4662,0,8,0,0
104141,,0,1088,2754,4662,0,5,0,0
104352,,0,1092,2754,4662,0,7,0,0
107433,,0,1159,2754,4662,0,8,0,0
107820,,0,1169,2754,4662,0,6,0,0
102008,,0,1042,2755,4662,0,7,0,0
104254,,0,1090,2755,4662,0,8,0,0
105175,,0,1110,2755,4662,0,1,0,0
106866,,0,1148,2755,4662,0,7,0,0
107861,,0,1170,2755,4662,0,8,0,0
108060,,0,1174,2755,4662,0,2,0,0
102552,,0,1054,2758,4662,0,7,0,0
104406,,0,1093,2758,4662,0,8,0,0
107387,,0,1158,2758,4662,0,3,0,0
108942,,0,1195,2758,4662,0,7,0,0
108980,,0,1196,2758,4662,0,8,0,0
109090,,0,1199,2758,4662,0,4,0,0
101447,,0,1030,2759,4662,0,7,0,0
103779,,0,1081,2759,4662,0,8,0,0
103836,,0,1082,2759,4662,0,5,0,0
104195,,0,1089,2759,4662,0,7,0,0
107907,,0,1171,2759,4662,0,8,0,0
103474,,0,1074,2760,4662,0,6,0,0
104830,,0,1101,2760,4662,0,7,0,0
104910,,0,1103,2760,4662,0,8,0,0
107130,,0,1153,2760,4662,0,1,0,0
101495,,0,1031,2761,4662,0,7,0,0
102053,,0,1043,2761,4662,0,8,0,0
104512,,0,1095,2761,4662,0,2,0,0
104572,,0,1096,2761,4662,0,7,0,0
104618,,0,1097,2761,4662,0,8,0,0
105330,,0,1113,2761,4662,0,3,0,0
106311,,0,1136,2761,4662,0,7,0,0
106526,,0,1141,2761,4662,0,8,0,0
106618,,0,1143,2761,4662,0,4,0,0
107232,,0,1155,2761,4662,0,7,0,0
100192,,0,1003,2762,4662,0,8,0,0
103009,,0,1064,2762,4662,0,5,0,0
104667,,0,1098,2762,4662,0,7,0,0
106430,,0,1139,2762,4662,0,8,0,0
106820,,0,1147,2762,4662,0,6,0,0
107069,,0,1152,2762,4662,0,7,0,0
109020,,0,1197,2762,4662,0,8,0,0
100497,,0,1010,2763,4662,0,1,0,0
101588,,0,1033,2763,4662,0,7,0,0
101646,,0,1034,2763,4662,0,8,0,0
101959,,0,1041,2763,4662,0,2,0,0
102100,,0,1044,2763,4662,0,7,0,0
106348,,0,1137,2763,4662,0,8,0,0
106922,,0,1149,2763,4662,0,7,0,0
107703,,0,1166,2763,4662,0,8,0,0
