ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
106222,,0,1134,1158,4659,0,1,0,0
108266,,0,1179,1158,4659,0,2,0,0
108860,,0,1193,1158,4659,0,3,0,0
105750,,0,1123,1159,4659,0,1,0,0
100280,,0,1005,1160,4659,0,2,0,0
100401,,0,1008,1160,4659,0,3,0,0
101729,,0,1036,1160,4659,0,1,0,0
102184,,0,1046,1160,4659,0,2,0,0
105794,,0,1124,1160,4659,0,3,0,0
108734,,0,1190,1160,4659,0,1,0,0
101305,,0,1027,1162,4659,0,2,0,0
105876,,0,1126,1162,4659,0,3,0,0
100916,,0,1019,1163,4659,0,1,0,0
105673,,0,1121,1163,4659,0,2,0,0
105715,,0,1122,1163,4659,0,3,0,0
108606,,0,1187,1163,4659,0,1,0,0
100442,,0,1009,1164,4659,0,2,0,0
105965,,0,1128,1164,4659,0,3,0,0
106089,,0,1131,1164,4659,0,1,0,0
108181,,0,1177,1164,4659,0,2,0,0
108352,,0,1181,1164,4659,0,3,0,0
108902,,0,1194,1164,4659,0,1,0,0
102678,,0,1057,1165,4659,0,2,0,0
103047,,0,1065,1165,4659,0,3,0,0
105832,,0,1125,1165,4659,0,1,0,0
106002,,0,1129,1165,4659,0,2,0,0
108225,,0,1178,1165,4659,0,3,0,0
108394,,0,1182,1165,4659,0,1,0,0
103266,,0,1070,2750,4659,0,2,0,0
103939,,0,1084,2750,4659,0,3,0,0
104138,,0,1088,2750,4659,0,1,0,0
105100,,0,1108,2750,4659,0,2,0,0
105332,,0,1113,2750,4659,0,3,0,0
106761,,0,1146,2750,4659,0,1,0,0
102409,,0,1051,2753,4659,0,2,0,0
106864,,0,1148,2753,4659,0,3,0,0
107070,,0,1152,2753,4659,0,1,0,0
107337,,0,1157,2753,4659,0,2,0,0
109054,,0,1198,2753,4659,0,3,0,0
100715,,0,1014,2754,4659,0,1,0,0
101077,,0,1022,2754,4659,0,2,0,0
101494,,0,1031,2754,4659,0,3,0,0
105135,,0,1109,2754,4659,0,1,0,0
106574,,0,1142,2754,4659,0,2,0,0
100607,,0,1012,2755,4659,0,3,0,0
104946,,0,1104,2755,4659,0,1,0,0
105228,,0,1111,2755,4659,0,2,0,0
101020,,0,1021,2758,4659,0,3,0,0
101181,,0,1024,2758,4659,0,1,0,0
102505,,0,1053,2758,4659,0,2,0,0
102808,,0,1060,2758,4659,0,3,0,0
103427,,0,1073,2758,4659,0,1,0,0
103834,,0,1082,2758,4659,0,2,0,0
104664,,0,1098,2758,4659,0,3,0,0
106347,,0,1137,2758,4659,0,1,0,0
108062,,0,1174,2758,4659,0,2,0,0
101122,,0,1023,2759,4659,0,3,0,0
102917,,0,1062,2759,4659,0,1,0,0
105174,,0,1110,2759,4659,0,2,0,0
106713,,0,1145,2759,4659,0,3,0,0
106920,,0,1149,2759,4659,0,1,0,0
107177,,0,1154,2759,4659,0,2,0,0
107958,,0,1172,2759,4659,0,3,0,0
101645,,0,1034,2760,4659,0,1,0,0
103320,,0,1071,2760,4659,0,2,0,0
108941,,0,1195,2760,4659,0,3,0,0
100028,,0,1000,2761,4659,0,1,0,0
100193,,0,1003,2761,4659,0,2,0,0
103776,,0,1081,2761,4659,0,3,0,0
107289,,0,1156,2761,4659,0,1,0,0
108014,,0,1173,2761,4659,0,2,0,0
108979,,0,1196,2761,4659,0,3,0,0
101449,,0,1030,2762,4659,0,1,0,0
103367,,0,1072,2762,4659,0,2,0,0
104573,,0,1096,2762,4659,0,3,0,0
104616,,0,1097,2762,4659,0,1,0,0
104720,,0,1099,2762,4659,0,2,0,0
106383,,0,1138,2762,4659,0,3,0,0
106523,,0,1141,2762,4659,0,1,0,0
106668,,0,1144,2762,4659,0,2,0,0
100087,,0,1001,2763,4659,0,3,0,0
101540,,0,1032,2763,4659,0,1,0,0
102055,,0,1043,2763,4659,0,2,0,0
104876,,0,1102,2763,4659,0,3,0,0
106473,,0,1140,2763,4659,0,2,0,0
106617,,0,1143,2763,4659,0,3,0,0
