ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
11390,,0,245,760,4655,0,1,0,0
11643,,0,250,760,4655,0,4,0,0
12502,,0,270,760,4655,0,1,0,0
551,,0,8,761,4655,0,2,0,0
647,,0,9,761,4655,0,1,0,0
1615,,0,30,761,4655,0,3,0,0
1754,,0,33,761,4655,0,1,0,0
2321,,0,45,761,4655,0,4,0,0
3017,,0,59,761,4655,0,1,0,0
4682,,0,97,761,4655,0,2,0,0
5551,,0,118,761,4655,0,1,0,0
6304,,0,134,761,4655,0,3,0,0
6830,,0,143,761,4655,0,1,0,0
7188,,0,152,761,4655,0,4,0,0
7584,,0,161,761,4655,0,1,0,0
9438,,0,203,761,4655,0,2,0,0
217,,0,3,762,4655,0,1,0,0
2078,,0,40,762,4655,0,3,0,0
3756,,0,78,762,4655,0,1,0,0
3843,,0,80,762,4655,0,4,0,0
4480,,0,93,762,4655,0,1,0,0
4630,,0,96,762,4655,0,2,0,0
5583,,0,119,762,4655,0,1,0,0
6500,,0,137,762,4655,0,3,0,0
7044,,0,149,762,4655,0,1,0,0
7638,,0,162,762,4655,0,4,0,0
7829,,0,166,762,4655,0,1,0,0
8461,,0,179,762,4655,0,2,0,0
9384,,0,202,762,4655,0,1,0,0
10444,,0,224,762,4655,0,3,0,0
11299,,0,243,762,4655,0,1,0,0
11885,,0,255,762,4655,0,4,0,0
11941,,0,256,762,4655,0,1,0,0
12775,,0,276,762,4655,0,2,0,0
13727,,0,296,762,4655,0,1,0,0
787,,0,11,763,4655,0,3,0,0
832,,0,12,763,4655,0,1,0,0
2522,,0,49,763,4655,0,4,0,0
3129,,0,62,763,4655,0,1,0,0
3304,,0,67,763,4655,0,2,0,0
5426,,0,115,763,4655,0,1,0,0
6762,,0,141,763,4655,0,3,0,0
8114,,0,172,763,4655,0,1,0,0
9732,,0,208,763,4655,0,4,0,0
9781,,0,209,763,4655,0,1,0,0
11791,,0,253,763,4655,0,2,0,0
100447,,0,1009,1155,4655,0,1,0,0
101356,,0,1028,1155,4655,0,3,0,0
102263,,0,1048,1155,4655,0,1,0,0
108309,,0,1180,1155,4655,0,4,0,0
101310,,0,1027,1156,4655,0,1,0,0
102717,,0,1058,1156,4655,0,2,0,0
105590,,0,1119,1156,4655,0,1,0,0
106085,,0,1131,1157,4655,0,3,0,0
106177,,0,1133,1157,4655,0,1,0,0
108396,,0,1182,1157,4655,0,4,0,0
100364,,0,1007,1158,4655,0,1,0,0
100877,,0,1018,1158,4655,0,2,0,0
100918,,0,1019,1158,4655,0,1,0,0
101267,,0,1026,1158,4655,0,3,0,0
101685,,0,1035,1158,4655,0,1,0,0
101725,,0,1036,1158,4655,0,4,0,0
102141,,0,1045,1158,4655,0,1,0,0
103551,,0,1076,1158,4655,0,2,0,0
105462,,0,1116,1158,4655,0,1,0,0
108140,,0,1176,1158,4655,0,3,0,0
108776,,0,1191,1158,4655,0,1,0,0
108436,,0,1183,1159,4655,0,4,0,0
103135,,0,1067,1160,4655,0,1,0,0
103632,,0,1078,1160,4655,0,2,0,0
105671,,0,1121,1160,4655,0,1,0,0
100318,,0,1006,1161,4655,0,3,0,0
100407,,0,1008,1161,4655,0,1,0,0
101767,,0,1037,1161,4655,0,4,0,0
101851,,0,1039,1161,4655,0,1,0,0
102680,,0,1057,1161,4655,0,2,0,0
105791,,0,1124,1161,4655,0,1,0,0
108651,,0,1188,1161,4655,0,3,0,0
105629,,0,1120,1162,4655,0,1,0,0
106006,,0,1129,1162,4655,0,4,0,0
106047,,0,1130,1162,4655,0,1,0,0
108735,,0,1190,1162,4655,0,2,0,0
100793,,0,1016,1163,4655,0,1,0,0
100835,,0,1017,1163,4655,0,3,0,0
101392,,0,1029,1163,4655,0,1,0,0
101811,,0,1038,1163,4655,0,4,0,0
102588,,0,1055,1163,4655,0,1,0,0
102635,,0,1056,1163,4655,0,2,0,0
103513,,0,1075,1163,4655,0,1,0,0
105421,,0,1115,1163,4655,0,3,0,0
100752,,0,1015,1164,4655,0,1,0,0
102224,,0,1047,1164,4655,0,4,0,0
105878,,0,1126,1164,4655,0,1,0,0
106132,,0,1132,1164,4655,0,2,0,0
108605,,0,1187,1164,4655,0,1,0,0
108692,,0,1189,1164,4655,0,3,0,0
108813,,0,1192,1164,4655,0,1,0,0
106221,,0,1134,1165,4655,0,4,0,0
108267,,0,1179,1165,4655,0,1,0,0
108900,,0,1194,1165,4655,0,2,0,0
101446,,0,1030,2750,4655,0,1,0,0
103369,,0,1072,2750,4655,0,3,0,0
104408,,0,1093,2750,4655,0,1,0,0
105378,,0,1114,2750,4655,0,4,0,0
106862,,0,1148,2750,4655,0,1,0,0
107287,,0,1156,2750,4655,0,2,0,0
107786,,0,1168,2750,4655,0,1,0,0
107962,,0,1172,2750,4655,0,3,0,0
101647,,0,1034,2753,4655,0,1,0,0
103984,,0,1085,2753,4655,0,4,0,0
101907,,0,1040,2754,4655,0,1,0,0
102456,,0,1052,2754,4655,0,2,0,0
106716,,0,1145,2754,4655,0,1,0,0
107339,,0,1157,2754,4655,0,3,0,0
108065,,0,1174,2754,4655,0,1,0,0
104619,,0,1097,2755,4655,0,4,0,0
104763,,0,1100,2755,4655,0,1,0,0
101074,,0,1022,2758,4655,0,2,0,0
101587,,0,1033,2758,4655,0,1,0,0
104091,,0,1087,2758,4655,0,3,0,0
104198,,0,1089,2758,4655,0,1,0,0
106669,,0,1144,2758,4655,0,4,0,0
108017,,0,1173,2758,4655,0,1,0,0
102506,,0,1053,2759,4655,0,2,0,0
102860,,0,1061,2759,4655,0,1,0,0
104351,,0,1092,2759,4655,0,3,0,0
107023,,0,1151,2759,4655,0,1,0,0
109057,,0,1198,2759,4655,0,4,0,0
103010,,0,1064,2760,4655,0,1,0,0
104666,,0,1098,2760,4655,0,2,0,0
106313,,0,1136,2760,4655,0,1,0,0
107526,,0,1161,2760,4655,0,3,0,0
100712,,0,1014,2761,4655,0,1,0,0
104305,,0,1091,2761,4655,0,4,0,0
106978,,0,1150,2761,4655,0,1,0,0
103429,,0,1073,2762,4655,0,2,0,0
105136,,0,1109,2762,4655,0,1,0,0
106269,,0,1135,2762,4655,0,3,0,0
102813,,0,1060,2763,4655,0,1,0,0
103321,,0,1071,2763,4655,0,4,0,0
103730,,0,1080,2763,4655,0,1,0,0
106763,,0,1146,2763,4655,0,2,0,0
